tier,model_name,contract_format,prompt_id,prompt_category,replication,prompt_tokens,contract_tokens,context_pressure,contract_understanding_accuracy,semantic_compliance,schema_compliant,instruction_interference
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,8,110,0,0.000859,0.672,0.7431,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,9,110,0,0.000859,0.689,0.7342,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,10,110,0,0.000859,0.6943,0.7545,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,11,110,0,0.000859,0.7196,0.7377,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,12,110,0,0.000859,0.7187,0.7595,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,13,110,0,0.000859,0.6765,0.754,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,14,110,0,0.000859,0.7011,0.7647,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,15,110,0,0.000859,0.6629,0.7564,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,16,110,0,0.000859,0.6898,0.7742,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,17,110,0,0.000859,0.6772,0.7679,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,18,110,0,0.000859,0.6964,0.7411,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,19,110,0,0.000859,0.6982,0.7573,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-03,budget_enforcement,20,110,0,0.000859,0.7007,0.7633,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,1,110,0,0.000859,0.6996,0.7703,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,2,110,0,0.000859,0.6977,0.7742,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,3,110,0,0.000859,0.6988,0.7385,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,4,110,0,0.000859,0.6864,0.7548,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,5,110,0,0.000859,0.7039,0.7254,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,6,110,0,0.000859,0.6777,0.7648,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,7,110,0,0.000859,0.6705,0.7279,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,8,110,0,0.000859,0.6924,0.7783,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,9,110,0,0.000859,0.6919,0.7748,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,10,110,0,0.000859,0.7098,0.7354,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,11,110,0,0.000859,0.7095,0.7489,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,12,110,0,0.000859,0.7084,0.7648,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,13,110,0,0.000859,0.6803,0.7269,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,14,110,0,0.000859,0.7178,0.7284,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,15,110,0,0.000859,0.718,0.7716,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,16,110,0,0.000859,0.7035,0.7788,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,17,110,0,0.000859,0.718,0.7683,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,18,110,0,0.000859,0.6819,0.7674,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,19,110,0,0.000859,0.6608,0.7522,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-04,objective_immutability,20,110,0,0.000859,0.6873,0.7604,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,1,110,0,0.000859,0.7003,0.7551,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,2,110,0,0.000859,0.7093,0.7764,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,3,110,0,0.000859,0.6665,0.734,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,4,110,0,0.000859,0.6615,0.7731,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,5,110,0,0.000859,0.6937,0.7749,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,6,110,0,0.000859,0.6733,0.7238,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,7,110,0,0.000859,0.7094,0.7746,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,8,110,0,0.000859,0.6781,0.7445,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,9,110,0,0.000859,0.6684,0.7768,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,10,110,0,0.000859,0.6783,0.7496,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,11,110,0,0.000859,0.6658,0.7732,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,12,110,0,0.000859,0.6681,0.7472,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,13,110,0,0.000859,0.7002,0.7646,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,14,110,0,0.000859,0.7168,0.7451,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,15,110,0,0.000859,0.7045,0.7293,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,16,110,0,0.000859,0.6849,0.7259,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,17,110,0,0.000859,0.6894,0.7445,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,18,110,0,0.000859,0.7171,0.722,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,19,110,0,0.000859,0.6822,0.7466,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),unstructured_prompt,PROMPT-05,acceptance_criteria,20,110,0,0.000859,0.717,0.7713,False,0.0
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,1,1560,1450,0.012188,0.746,0.8311,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,2,1560,1450,0.012188,0.7987,0.8115,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,3,1560,1450,0.012188,0.7514,0.7973,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,4,1560,1450,0.012188,0.7673,0.8298,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,5,1560,1450,0.012188,0.7758,0.7913,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,6,1560,1450,0.012188,0.7546,0.7976,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,7,1560,1450,0.012188,0.7441,0.8359,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,8,1560,1450,0.012188,0.753,0.8422,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,9,1560,1450,0.012188,0.7489,0.844,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,10,1560,1450,0.012188,0.7915,0.7987,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,11,1560,1450,0.012188,0.755,0.8005,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,12,1560,1450,0.012188,0.7415,0.7909,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,13,1560,1450,0.012188,0.7543,0.8094,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,14,1560,1450,0.012188,0.7431,0.8345,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,15,1560,1450,0.012188,0.7847,0.8186,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,16,1560,1450,0.012188,0.7708,0.7965,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,17,1560,1450,0.012188,0.7967,0.7926,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,18,1560,1450,0.012188,0.792,0.8213,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,19,1560,1450,0.012188,0.7978,0.7936,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-01,constraint_negation,20,1560,1450,0.012188,0.7641,0.8312,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,1,1560,1450,0.012188,0.7946,0.7944,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,2,1560,1450,0.012188,0.7765,0.7939,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,3,1560,1450,0.012188,0.778,0.8229,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,4,1560,1450,0.012188,0.7997,0.8218,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,5,1560,1450,0.012188,0.7763,0.796,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,6,1560,1450,0.012188,0.7912,0.8291,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,7,1560,1450,0.012188,0.7833,0.8029,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,8,1560,1450,0.012188,0.7537,0.8103,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,9,1560,1450,0.012188,0.765,0.7957,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,10,1560,1450,0.012188,0.7799,0.8125,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,11,1560,1450,0.012188,0.7954,0.794,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,12,1560,1450,0.012188,0.7456,0.7958,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,13,1560,1450,0.012188,0.7887,0.8234,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,14,1560,1450,0.012188,0.7737,0.8098,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,15,1560,1450,0.012188,0.7612,0.8299,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,16,1560,1450,0.012188,0.7921,0.8333,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,17,1560,1450,0.012188,0.776,0.8111,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,18,1560,1450,0.012188,0.7528,0.8294,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,19,1560,1450,0.012188,0.7465,0.8407,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-02,authority_boundary,20,1560,1450,0.012188,0.7858,0.8244,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,1,1560,1450,0.012188,0.7907,0.8485,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,2,1560,1450,0.012188,0.7768,0.8286,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,3,1560,1450,0.012188,0.7957,0.8398,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,4,1560,1450,0.012188,0.7508,0.8322,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,5,1560,1450,0.012188,0.7604,0.7904,False,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,6,1560,1450,0.012188,0.774,0.814,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,7,1560,1450,0.012188,0.778,0.7918,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,8,1560,1450,0.012188,0.7529,0.8152,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,9,1560,1450,0.012188,0.7622,0.8333,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,10,1560,1450,0.012188,0.7741,0.7951,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,11,1560,1450,0.012188,0.7494,0.8271,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,12,1560,1450,0.012188,0.7563,0.8297,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,13,1560,1450,0.012188,0.7665,0.8064,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,14,1560,1450,0.012188,0.7468,0.8158,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,15,1560,1450,0.012188,0.7807,0.8192,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,16,1560,1450,0.012188,0.7427,0.8137,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,17,1560,1450,0.012188,0.7405,0.8081,True,0.08
mid_tier_q3_2026,Q3-2026 Mid-Tier (Claude 3.5 Haiku / GPT-4o-mini / DeepSeek-V3 / Qwen-2.5-72B),monolithic_contract,PROMPT-03,budget_enforcement,18,1560,1450,0.012188,0.7482,0.8053,True,0.08
