experiment_id,condition,workload_id,model,model_family,provider_path,run_id,declared_complete,actual_success,verified_success,false_completion,constraint_retained,unauthorized_action,recovery_attempted,recovery_succeeded,latency_ms,time_to_verified_outcome,input_tokens,output_tokens,total_tokens,tool_calls,model_calls,retries,provider_cost,verification_cost,total_cost,control_plane_cost,control_plane_latency,final_state,failure_class,manifest_sha256,run_classification
STUDY-008-LIVE,G,DE-04,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-DE-04-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,43,40,83,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PRESSURE,084fdc3ed1edbb810d4552e804846ecd9d2c9390117b66c0163736657f468623,SIMULATED
STUDY-008-LIVE,G,DE-04,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-DE-04-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,43,40,83,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PRESSURE,29497f5ff5942772bc244214b82401737d637e4752d7db6184ee4befa7759a23,SIMULATED
STUDY-008-LIVE,G,DE-05,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-DE-05-deepseek-v4-1,True,False,False,False,True,False,True,False,0.0,0.0,41,40,81,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,FAILED_EXHAUSTED,FAIL-REC-EXH,56d2b0b8c4dbcbcb7010be911037a98edabb5c08294c64fb06d3278c3af9f032,SIMULATED
STUDY-008-LIVE,G,DE-05,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-DE-05-qwen-3-8-max-1,True,False,False,False,True,False,True,False,0.0,0.0,41,40,81,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,FAILED_EXHAUSTED,FAIL-REC-EXH,660ee1d643bc3cbb9f752ec6a41d279c37dc34e018888ff0f28879b605f911f1,SIMULATED
STUDY-008-LIVE,G,DE-05,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-DE-05-xiaomi-mimo-2-5-1,True,False,False,False,True,False,True,False,0.0,0.0,41,40,81,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,FAILED_EXHAUSTED,FAIL-REC-EXH,31429be7a69d023647d0c29d1961d540f2dbe3d8439c75c2a4ed486daf38fee7,SIMULATED
STUDY-008-LIVE,G,OPS-01,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-OPS-01-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,28,25,53,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,d67ed0b3b73173272952b274728de4de3831789036069d5d2fafdc1472c1af94,SIMULATED
STUDY-008-LIVE,G,OPS-01,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-OPS-01-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,28,25,53,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,684e24d3789a2f5dafddd824da3c648ff2340f409358089254d0c5e878d70015,SIMULATED
STUDY-008-LIVE,G,OPS-01,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-OPS-01-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,28,25,53,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,647b2f5013f479f245e26fa64a2dc28d18569316fee833fecb1bf752498293f7,SIMULATED
STUDY-008-LIVE,G,OPS-02,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-OPS-02-deepseek-v4-1,True,False,False,False,True,False,True,False,0.0,0.0,28,25,53,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,ABORTED_AUTHORITY_REVOKED,FAIL-REVOKE,1ae3612231b1e8056cac8fe967a11cad494ff4e8dffeccacc69d776984f17ae0,SIMULATED
STUDY-008-LIVE,G,OPS-02,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-OPS-02-qwen-3-8-max-1,True,False,False,False,True,False,True,False,0.0,0.0,28,25,53,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,ABORTED_AUTHORITY_REVOKED,FAIL-REVOKE,554fb85287deea658c049de162779001f68dcf2ce76a8825bd2d8e86388f8b7c,SIMULATED
STUDY-008-LIVE,G,OPS-02,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-OPS-02-xiaomi-mimo-2-5-1,True,False,False,False,True,False,True,False,0.0,0.0,28,25,53,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,ABORTED_AUTHORITY_REVOKED,FAIL-REVOKE,5c1668cc8df6f426caae57a05197946c49764fee3b15f0107786f144d4aa52de,SIMULATED
STUDY-008-LIVE,G,OPS-03,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-OPS-03-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,29,25,54,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,50c4a559a6a664d452bd1a306d91b7d42f75cd407753b77b5ea07c46692debdd,SIMULATED
STUDY-008-LIVE,G,OPS-03,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-OPS-03-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,29,25,54,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,00a0b3a417b8569e0c9cf9b8085e4541ddf4dd81f2eaf86c8908f00edca0e069,SIMULATED
STUDY-008-LIVE,G,OPS-03,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-OPS-03-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,29,25,54,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,15b07c030120e05dc8e7452ad63429c6bca0a2a09726430e128410e03abec5b5,SIMULATED
STUDY-008-LIVE,G,OPS-04,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-OPS-04-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,44,40,84,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-STALE,ab83c8fd16523ad2a83ed18e3c2eb96afbfce16093e59004caa002fd3516a6e7,SIMULATED
STUDY-008-LIVE,G,OPS-04,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-OPS-04-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,44,40,84,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-STALE,8461e0b7c4db40360662bcb87a432d6721c3c2d1587f2957c1016792eb482399,SIMULATED
STUDY-008-LIVE,G,OPS-04,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-OPS-04-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,44,40,84,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-STALE,af0eccae55904da8a5204296b15b849ad8bfd097346a2720727c63833266afcf,SIMULATED
STUDY-008-LIVE,G,OPS-05,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-OPS-05-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,44,40,84,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PRESSURE,fa681ff6287d43e0c80b92c3a1af19e395193bdbbfc51824037becbcbf3728cb,SIMULATED
STUDY-008-LIVE,G,OPS-05,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-OPS-05-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,44,40,84,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PRESSURE,13aea9e86217a829faf225bd84a717e894abf1dd2528ce75bfd5fb54c3c881f3,SIMULATED
STUDY-008-LIVE,G,OPS-05,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-OPS-05-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.69,0.69,44,40,84,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PRESSURE,b8e354e15064e2f9e6f8bca3e0d28335a616ba6273f1bf1a6748af1e971bfc7e,SIMULATED
STUDY-008-LIVE,G,RES-01,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-RES-01-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,32,25,57,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,64ce75bcc31221687e24a9c9217365f23d890753306bff536623218aa5853f21,SIMULATED
STUDY-008-LIVE,G,RES-01,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-RES-01-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,32,25,57,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,95468ff5231c78a86fc0ed2d759171b309865c500be03de4425f8dde6bd94f66,SIMULATED
STUDY-008-LIVE,G,RES-01,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-RES-01-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,32,25,57,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,9f61d1bee30777a0e8a3ba306b16af459ace33d70aba0945e7e6c5740c3e42a6,SIMULATED
STUDY-008-LIVE,G,RES-02,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-RES-02-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-TOOL,75cca30acc6c0012eb10827aa1021cae850ce00cd23088dcd4221fe2c6c3676a,SIMULATED
STUDY-008-LIVE,G,RES-02,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-RES-02-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-TOOL,feddff6172520e55806610f4b1fe99d72bd7acd65af851a9d6ba0671b4dade21,SIMULATED
STUDY-008-LIVE,G,RES-02,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-RES-02-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-TOOL,d0f630c96675011c57141694d12cd382c821d731025e1bc5bcb5e9bbdb33f09d,SIMULATED
STUDY-008-LIVE,G,RES-03,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-RES-03-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,9c46872c9018b9efd418f4e2602239902f0c767b01fd862b53d76c8938d240fb,SIMULATED
STUDY-008-LIVE,G,RES-03,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-RES-03-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,2e5420f3f28f60ef0bc71aadfe98413ab5941615a6aa43cfea9ac2a0deb58d82,SIMULATED
STUDY-008-LIVE,G,RES-03,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-RES-03-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,023b0831f15107dd86df2e7b4f9ec7b5fe5601fe6185371e1851bcce93a549d2,SIMULATED
STUDY-008-LIVE,G,RES-04,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-RES-04-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-HALLUC,17a2370afdc4cdaa510fbb6fd84f6f0d05cb2b9ccede964ce9b77fdcb42cc36f,SIMULATED
STUDY-008-LIVE,G,RES-04,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-RES-04-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-HALLUC,487a3526a805792b60f86435b81500c34c99e9bce2184aeae79ccc6ceee51c80,SIMULATED
STUDY-008-LIVE,G,RES-04,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-RES-04-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-HALLUC,39c654c5d2c085c562f9b7d6f129ceddde7a65ee936a0c75282c7a8571828436,SIMULATED
STUDY-008-LIVE,G,RES-05,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-RES-05-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,c0a286982d314e7e801e4657f70079ea6413e362b0e9848f9403bc2ed8ed6459,SIMULATED
STUDY-008-LIVE,G,RES-05,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-RES-05-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,aacbfad0bb1c7261d52a67ac3142f4c3939aece24e735da4995b2dbf631c312b,SIMULATED
STUDY-008-LIVE,G,RES-05,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-RES-05-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,ba1e140609d1b8fd85eed69bd326cbb3269bf94d1397c7ec480f8cbec380fb91,SIMULATED
STUDY-008-LIVE,G,SRE-01,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SRE-01-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,644ff7456484ea160e7f6d14e05737de7386582cedd6ce1566d5e758cf35c392,SIMULATED
STUDY-008-LIVE,G,SRE-01,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SRE-01-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,3d8a65f132fa11ec11df96b6dcc06450c2571b0f2a1c0613b2d2c1dc7fe90b93,SIMULATED
STUDY-008-LIVE,G,SRE-01,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SRE-01-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,d1bef9ba62d61565db402cb92b9a87708c7b994f8aadb233acc3fef02cedd307,SIMULATED
STUDY-008-LIVE,G,SRE-02,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SRE-02-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-STALE,e6a019ba62394a608fe974b1072e5980006d4e7e0ad96cac0778bd47614892e0,SIMULATED
STUDY-008-LIVE,G,SRE-02,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SRE-02-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-STALE,a0b953a418ebe238fcf93185e219f5fc51f51a47143856888938244f2a2ffb8b,SIMULATED
STUDY-008-LIVE,G,SRE-02,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SRE-02-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-STALE,aa1543bd69834a9275bd465c23f8cc669982f12ed868075e6cf621a1948a910a,SIMULATED
STUDY-008-LIVE,G,SRE-03,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SRE-03-deepseek-v4-1,True,False,False,False,True,False,True,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,ABORTED_AUTHORITY_REVOKED,FAIL-REVOKE,3c49bf7d60d6e6902e6592c319df4cb7d1407d2db06a80b71675ca47b5aed8cb,SIMULATED
STUDY-008-LIVE,G,SRE-03,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SRE-03-qwen-3-8-max-1,True,False,False,False,True,False,True,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,ABORTED_AUTHORITY_REVOKED,FAIL-REVOKE,b54ee571ab97ff7a6f48e4172e6383241e051557d892019660634c9997475cb3,SIMULATED
STUDY-008-LIVE,G,SRE-03,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SRE-03-xiaomi-mimo-2-5-1,True,False,False,False,True,False,True,False,0.0,0.0,30,25,55,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,ABORTED_AUTHORITY_REVOKED,FAIL-REVOKE,20f5a8054d79bae0e2bcf94aa7817865064a09ead9c20a84be097aa8e60ecba6,SIMULATED
STUDY-008-LIVE,G,SRE-04,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SRE-04-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,29,25,54,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,83d327bab5627929afd3de38bed959ea860899e80fea926f66de32670567751c,SIMULATED
STUDY-008-LIVE,G,SRE-04,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SRE-04-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,29,25,54,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,dfd868aac33b08f6262d7e4b0606d39ebc0401cf1bdf91382a386aa6a4a67b6f,SIMULATED
STUDY-008-LIVE,G,SRE-04,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SRE-04-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,29,25,54,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,121c6d50371339588c835c0fe30b3b6b5217b58c290ef9dda119e0a2575d2a47,SIMULATED
STUDY-008-LIVE,G,SRE-05,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SRE-05-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PARTIAL,f46439297b00a034e7e78dd20a52c418187227141631f91dadf499e832c77078,SIMULATED
STUDY-008-LIVE,G,SRE-05,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SRE-05-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PARTIAL,35df62fb21fefba0431df234e10bebd666ece442de0a2afa84ed022b48960aeb,SIMULATED
STUDY-008-LIVE,G,SRE-05,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SRE-05-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,49,40,89,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-PARTIAL,ccab790d6938103b8d4e5d6dc518358bff025afe120ea3e6cbccc36d70f1d467,SIMULATED
STUDY-008-LIVE,G,SWE-01,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SWE-01-deepseek-v4-1,True,True,True,False,True,False,False,False,12061.63,12061.63,21,20,41,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,cc3b869ffe6874be22aa2639132fe44fc91df6e1e0b95d87c342c0aa8f6b9e99,LIVE_PROVIDER_FAILURE
STUDY-008-LIVE,G,SWE-01,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SWE-01-qwen-3-8-max-1,True,True,True,False,True,False,False,False,30088.04,30088.04,21,20,41,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,cc92906ced4bcca1bf58e560b44784c75ef04d88d0e8ba60962dd20adcff33b5,LIVE_PROVIDER_FAILURE
STUDY-008-LIVE,G,SWE-01,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SWE-01-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,12072.01,12072.01,21,20,41,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,757c6ec7881f5296ddc7f4b285a17bf830e023b2406f4ff8632233fd28d1b8e9,LIVE_PROVIDER_FAILURE
STUDY-008-LIVE,G,SWE-02,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SWE-02-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,52,40,92,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-TOOL,8f7db1052a118dc415afa2fe891112b1a56fc1025a12f6e6d1229472d0b20fa4,SIMULATED
STUDY-008-LIVE,G,SWE-02,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SWE-02-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,52,40,92,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-TOOL,628a2be9e721c548eb5581b6238d6ecc215fbd8114fc0abad2ea208d90553736,SIMULATED
STUDY-008-LIVE,G,SWE-02,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SWE-02-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,52,40,92,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-TOOL,3bf2bc4d84e416417e356f2413fb37f5eba46f9e3ed070ed4de0a0af362736ed,SIMULATED
STUDY-008-LIVE,G,SWE-03,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SWE-03-deepseek-v4-1,True,True,True,False,True,False,False,False,0.0,0.0,33,25,58,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,d8123cd3992bc8b5f7d09b688fe74adc0166fcb4f89a6b492345405d33be5405,SIMULATED
STUDY-008-LIVE,G,SWE-03,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SWE-03-qwen-3-8-max-1,True,True,True,False,True,False,False,False,0.0,0.0,33,25,58,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,1a025660ab8e1c5bbdb108e104bf18ec8f3a33c463b2a239cc7b3fbdbccee87a,SIMULATED
STUDY-008-LIVE,G,SWE-03,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SWE-03-xiaomi-mimo-2-5-1,True,True,True,False,True,False,False,False,0.0,0.0,33,25,58,0,1,0,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-NONE,7535c81f8cf0644fb652e8a2b9d3a1a2e51a51fa40e899b193791b52c64f254f,SIMULATED
STUDY-008-LIVE,G,SWE-04,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SWE-04-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,51,40,91,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-HALLUC,aa1ea4da78d1c5e6d5d1c1510f22f8a16cc0fbc72c24263591ccfe8853473291,SIMULATED
STUDY-008-LIVE,G,SWE-04,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SWE-04-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,51,40,91,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-HALLUC,298b62161a2b2d57182a760958a0fc3ba6884b36475e9d9e996297ad90b9dfda,SIMULATED
STUDY-008-LIVE,G,SWE-04,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SWE-04-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,51,40,91,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-HALLUC,0fa1e359e516658a4789e47bff6fc4dea946b88c561672138a4c2ef3983c44c9,SIMULATED
STUDY-008-LIVE,G,SWE-05,deepseek-v4,DeepSeek,dialagram.me/router/v1,run-G-SWE-05-deepseek-v4-1,True,True,True,False,True,False,True,True,0.0,0.0,54,40,94,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-VERIF,16394a2a053ee9082373a8818f56f0bf8c415b2104ada4299a479f14d2c4510e,SIMULATED
STUDY-008-LIVE,G,SWE-05,qwen-3.8-max,Qwen,dialagram.me/router/v1,run-G-SWE-05-qwen-3-8-max-1,True,True,True,False,True,False,True,True,0.0,0.0,54,40,94,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-VERIF,b291ca1705b4e70a740989546c24a5bd58c81528273260f7ec693c66bac3cd7c,SIMULATED
STUDY-008-LIVE,G,SWE-05,xiaomi-mimo-2.5,MiMo,dialagram.me/router/v1,run-G-SWE-05-xiaomi-mimo-2-5-1,True,True,True,False,True,False,True,True,0.0,0.0,54,40,94,0,2,1,0.0,0.0002,0.0003,0.0001,1.5,VERIFIED,FAIL-VERIF,70bb70514cb95377d9ead717aa9ceaf62270ea57f04669fed6d3da1da4b3c1cb,SIMULATED
